61 0.048812
36 0.054007
92 0.163725
21 0.079273
36 0.062873
140 0.043983
822 0.255935
9 0.020119
18 0.034663
20 0.052611
195 1.420768
11 0.016115
10 0.009947
10 0.018441
18 0.023181
8 0.016068
32 0.079771
19 0.021267
21 0.013149
340 0.097890
268 1.322416
22 0.048028
71 0.083258
49 0.174728
28 0.090646
8 0.017209
14 0.013537
51 0.133103
16 0.031436
19 0.016988
27 0.019500
13 0.012097
27 0.018143
52 0.144236
8 0.017543
14 0.009863
33 0.038875
3 0.004808
75 0.120286
4 0.012198
7 0.013216
69 0.025253
405 0.135046
110 0.061568
160 0.198518
4 0.007286
390 0.293846
61 0.198009
411 0.116916
195 0.074675
30 0.025786
1 0.003614
409 0.090909
108 0.243785
44 0.130232
23 0.019970
96 0.189513
17 0.022071
75 0.151337
4 0.009105
7 0.011940
69 0.019396
405 0.125336
110 0.036046
160 0.150191
4 0.008552
390 0.256624
61 0.165473
411 0.117812
195 0.071020
4 0.062572
3 0.006518
6 0.017791
74 0.117526
39 0.067438
26 0.050615
205 0.351041
45 0.084974
95 0.044108
18 0.035050
155 0.070180
8 0.013603
84 0.063454
205 0.574069
61 0.205312
42 0.039132
10 0.017633
88 0.135178
34 0.086816
33 0.028444
109 0.201552
46 0.043408
34 0.060603
97 0.181532
38 0.056778
75 0.086629
11 0.009000
11 0.007428
12 0.008427
24 0.012087
5 0.004727
30 0.043101
14 0.018438
84 0.130501
41 0.051554
64 0.085369
100 0.195509
34 0.021023
64 0.082210
18 0.052639
34 0.022568
63 0.088738
4 0.009616
69 0.021949
4 0.046148
3 0.004462
205 0.300720
45 0.076772
95 0.033332
18 0.033912
155 0.071950
8 0.011409
84 0.065518
4 0.007797
69 0.023308
6 0.011224
74 0.089568
39 0.040341
26 0.034844
34 0.023743
63 0.115870
100 0.233548
34 0.020699
64 0.061505
18 0.039755
205 0.581614
61 0.116135
42 0.039808
10 0.016637
88 0.116254
84 0.120263
41 0.065055
34 0.048198
64 0.074174
33 0.036426
109 0.220975
46 0.028107
34 0.062752
97 0.188382
38 0.037818
24 0.017357
75 0.078624
11 0.009196
11 0.010700
12 0.006102
14 0.016397
5 0.007797
30 0.056406
52 0.119607
4 0.008343
4 0.007825
69 0.022798
225 0.489725
64 0.148514
12 0.021611
63 0.046210
286 0.164307
8 0.011605
4 0.009464
18 0.026787
8 0.005929
435 0.509631
4 0.010531
30 0.033816
30 0.032108
84 0.130201
7 0.008068
52 0.133132
4 0.008730
4 0.009014
69 0.040635
225 0.620124
64 0.157115
12 0.018275
63 0.031378
286 0.130936
18 0.028212
8 0.007561
8 0.005828
4 0.131560
97 0.150031
4 0.009681
69 0.024559
363 1.143901
4 0.012977
106 0.108338
50 0.021422
8 0.010326
97 0.240023
4 0.030695
69 0.025894
363 1.186538
4 0.028656
106 0.123463
50 0.022011
8 0.010087
86 0.158819
69 0.026880
280 0.681650
45 0.042203
13 0.021989
488 0.196579
84 0.135183
102 0.128544
29 0.062899
26 0.057315
23 0.039918
650 0.325072
145 0.531173
4 0.009707
21 0.027340
35 0.059435
39 0.025460
13 0.025217
148 0.076161
11 0.015557
43 0.088841
203 1.016200
118 0.331820
6 0.011924
36 0.035790
39 0.060245
13 0.022696
92 0.224788
31 0.042990
68 0.081768
96 0.084946
100 0.071987
52 0.045944
34 0.061265
4 0.005836
66 0.030182
21 0.017598
71 0.070777
26 0.044347
27 0.025261
8 0.010857
93 0.164443
71 0.032851
47 0.089109
87 0.321453
8 0.007471
43 0.081289
6 0.007876
5 0.005339
86 0.159799
69 0.024749
280 0.628303
45 0.032371
13 0.033482
488 0.256088
84 0.152896
102 0.088532
29 0.042520
26 0.047511
23 0.029354
650 0.275697
145 0.525005
4 0.009782
6 0.007729
5 0.005792
8 0.010971
93 0.223383
71 0.026428
47 0.084123
87 0.296610
8 0.010069
43 0.064123
39 0.027343
13 0.025141
21 0.035219
35 0.085458
148 0.050359
11 0.018172
27 0.019970
203 0.923375
118 0.252298
6 0.015420
36 0.036982
39 0.052264
13 0.021222
92 0.280503
31 0.044245
68 0.086886
96 0.081703
100 0.085032
52 0.047116
34 0.067493
66 0.031950
26 0.049103
71 0.070402
21 0.012577
4 0.004123
43 0.082086
50 0.147142
4 0.009532
6 0.012165
4 0.010194
69 0.025496
464 0.203433
17 0.022642
17 0.011285
96 0.120672
60 0.065761
210 0.096147
25 0.048358
40 0.032407
581 0.482028
85 0.058004
37 0.058982
37 0.058120
19 0.030581
18 0.012114
18 0.024690
150 0.245515
79 0.208066
54 0.120980
5 0.005748
15 0.020857
81 0.022623
24 0.032928
4 0.007242
77 0.131332
20 0.026750
302 0.121993
14 0.014287
20 0.011237
5 0.007855
193 0.115023
273 0.237446
64 0.126252
48 0.078811
154 0.039408
50 0.188673
4 0.012168
6 0.013337
4 0.010156
69 0.031270
464 0.246787
17 0.017322
17 0.012044
96 0.125042
60 0.099233
210 0.091973
25 0.048125
40 0.031542
581 0.542666
85 0.041472
48 0.053054
18 0.011404
15 0.016966
81 0.018665
24 0.032193
4 0.007174
193 0.188032
273 0.163299
64 0.086138
302 0.092057
14 0.020428
20 0.013413
5 0.009270
37 0.049456
37 0.066795
20 0.025670
19 0.023550
18 0.026800
150 0.246836
79 0.153806
54 0.149198
5 0.006560
77 0.159788
357 2.090889
9 0.017084
692 0.312912
219 0.075516
38 0.090124
14 0.018415
33 0.048871
5 0.010224
37 0.021642
35 0.025925
788 1.744596
46 0.075246
67 0.136294
132 0.180242
66 0.085845
44 0.056201
14 0.015009
311 0.156310
3 0.009254
2 0.003424
129 0.277235
99 0.074219
10 0.021209
9 0.017952
22 0.028863
2 0.004296
10 0.012242
17 0.024582
44 0.103760
15 0.029632
59 0.064469
236 0.081654
40 0.094596
40 0.030764
31 0.055123
369 1.177874
17 0.045651
71 0.083741
4 0.007513
91 0.073729
77 0.083018
88 0.063729
86 0.090992
10 0.024588
602 0.152118
33 0.100801
26 0.083570
26 0.071765
56 0.124930
10 0.010219
44 0.065810
33 0.024233
8 0.011304
89 0.378035
31 0.082187
105 0.422541
296 1.871465
162 0.255623
120 0.048535
38 0.039937
35 0.034230
146 0.320135
14 0.024053
9 0.015537
33 0.080744
1 0.003064
36 0.044672
21 0.019702
10 0.016341
44 0.117124
10 0.017422
44 0.154203
10 0.016496
44 0.119425
10 0.017414
44 0.124831
10 0.011664
44 0.110110
10 0.015459
44 0.165195
10 0.017388
44 0.127286
10 0.011796
44 0.163852
10 0.018685
44 0.142788
10 0.012466
44 0.155748
10 0.017692
44 0.155932
10 0.012841
44 0.154485
10 0.015504
44 0.176389
10 0.011217
44 0.116743
10 0.017009
44 0.116504
10 0.015247
44 0.113423
10 0.016583
44 0.156040
10 0.018742
44 0.129204
10 0.018024
44 0.162515
10 0.018121
44 0.166003
10 0.012639
44 0.110325
10 0.016647
44 0.239753
10 0.012961
44 0.162479
10 0.015836
44 0.150385
10 0.013667
44 0.157635
10 0.016498
44 0.123997
20 0.033657
57 0.110983
28 0.059501
57 0.097950
57 0.106594
12 0.017467
47 0.091654
52 0.149229
15 0.018425
24 0.024168
68 0.146575
40 0.071574
54 0.135339
8 0.012436
42 0.083279
28 0.048108
63 0.133315
14 0.023459
14 0.030124
32 0.041325
13 0.029051
5 0.006398
45 0.084742
270 0.202345
27 0.049138
24 0.021163
17 0.011828
4 0.004904
116 0.275957
131 0.086940
36 0.052212
85 0.052166
4 0.008382
4 0.008964
69 0.025458
32 0.109179
69 0.038080
266 1.199242
31 0.059938
482 0.125374
42 0.094063
171 0.444655
176 0.121592
4 0.006531
32 0.107970
69 0.020314
266 1.027349
31 0.044782
482 0.107663
42 0.089818
171 0.371161
176 0.109288
4 0.008545
37 0.097810
69 0.018005
86 0.169458
37 0.094919
69 0.017154
86 0.246019
54 0.138774
4 0.008950
6 0.011581
4 0.028706
69 0.024142
552 0.270871
4 0.013178
65 0.189027
41 0.063291
18 0.016978
40 0.018571
8 0.012111
436 1.699326
20 0.034382
55 0.098453
23 0.022940
17 0.009800
62 0.080332
49 0.034692
54 0.113622
4 0.006788
6 0.008169
4 0.008216
69 0.024277
552 0.197366
4 0.008707
65 0.146721
41 0.055815
436 1.273585
20 0.033374
55 0.074346
23 0.025636
17 0.010911
62 0.104478
49 0.024659
18 0.026125
40 0.023754
8 0.009848
39 0.089253
69 0.019846
379 0.929011
25 0.056043
39 0.129351
69 0.024563
379 1.057725
25 0.040175
60 0.118227
4 0.006832
69 0.018580
341 0.142420
9 0.021294
20 0.021975
20 0.024874
83 0.044098
82 0.117765
164 0.705837
42 0.043076
124 0.044867
72 0.028988
78 0.025449
325 0.177854
210 0.411834
20 0.038330
46 0.088053
66 0.144159
52 0.107196
139 0.076983
60 0.180877
4 0.010503
69 0.044908
341 0.219302
9 0.021611
20 0.016313
20 0.024563
83 0.044505
82 0.085563
164 0.744433
42 0.052620
124 0.030840
72 0.023856
78 0.018404
325 0.140301
210 0.382284
20 0.053106
46 0.077652
52 0.077481
66 0.114078
58 0.188273
225 0.600085
4 0.008596
16 0.017743
16 0.021621
41 0.088869
52 0.076754
86 0.099728
12 0.019420
85 0.198453
12 0.024994
7 0.014828
58 0.191601
225 0.588955
4 0.012917
16 0.024171
16 0.019664
41 0.067538
52 0.086595
86 0.101969
12 0.015347
85 0.175724
12 0.025072
7 0.009935
35 0.050389
4 0.009987
4 0.008724
69 0.020068
75 0.077549
150 0.064553
35 0.089042
4 0.006564
4 0.005897
69 0.018594
75 0.061576
150 0.072745
52 0.165689
69 0.024297
64 0.206987
9 0.017625
44 0.075474
4 0.004540
23 0.045638
58 0.097523
16 0.040023
18 0.019808
42 0.070713
30 0.032733
23 0.033215
17 0.010754
9 0.006744
4 0.005098
162 0.250192
59 0.078259
31 0.040306
32 0.032059
16 0.022519
83 0.131091
42 0.086797
37 0.036763
37 0.026243
6 0.007721
14 0.016233
35 0.042858
31 0.044521
32 0.050904
52 0.086085
172 0.309296
155 0.067145
17 0.019130
64 0.025433
10 0.015304
182 0.098918
28 0.073024
152 0.196768
46 0.081530
15 0.018186
6 0.007292
52 0.126451
69 0.018557
64 0.158903
9 0.034244
44 0.051412
4 0.004014
23 0.046076
58 0.098744
18 0.019577
16 0.016362
42 0.067575
30 0.047316
23 0.022984
17 0.015114
162 0.212673
59 0.091238
31 0.050507
32 0.056986
83 0.105402
42 0.084356
37 0.028379
37 0.026524
35 0.059379
52 0.058014
31 0.034096
32 0.052248
172 0.311541
155 0.072002
10 0.024715
17 0.017450
182 0.096511
28 0.060094
152 0.206431
46 0.122008
15 0.019916
6 0.007623
64 0.018126
6 0.011873
14 0.013576
16 0.022603
4 0.006016
9 0.006762
30 0.053018
1 0.002830
409 0.064417
30 0.111380
69 0.025524
78 0.334920
10 0.033527
21 0.047107
31 0.010682
46 0.027178
148 0.302675
66 0.040715
99 0.141186
74 0.148487
55 0.060709
416 0.772345
627 0.947747
34 0.060078
397 0.810293
653 0.421985
220 1.246950
148 0.325340
381 0.543587
125 0.211864
123 0.234485
70 0.235567
47 0.083789
47 0.064351
71 0.074270
123 0.051876
141 0.785662
34 0.050463
45 0.021267
30 0.095088
69 0.017805
78 0.276278
10 0.018293
21 0.033806
31 0.007858
46 0.020065
148 0.223572
66 0.041453
99 0.128080
74 0.175910
55 0.054094
45 0.023237
416 0.680201
627 0.971748
34 0.066616
397 0.853692
653 0.449511
125 0.200702
34 0.047959
381 0.601491
123 0.059301
141 0.742060
70 0.256537
47 0.095160
47 0.063849
220 1.482886
71 0.132247
148 0.323827
123 0.202979
20 0.097027
69 0.043714
37 0.139101
20 0.094548
69 0.031822
37 0.121051
154 0.070919
37 0.096503
4 0.006325
4 0.005776
69 0.021091
211 0.708207
55 0.060833
18 0.023347
68 0.123820
152 0.416962
129 0.104343
22 0.032221
46 0.043577
45 0.096265
34 0.026423
54 0.089145
105 0.178644
83 0.188650
155 0.156800
20 0.033125
53 0.107392
130 0.111801
92 0.079664
29 0.038278
37 0.111564
4 0.008831
4 0.008197
69 0.025233
211 0.975133
55 0.071948
18 0.034252
68 0.127210
152 0.408001
129 0.115088
22 0.023446
29 0.038825
83 0.219403
155 0.143519
53 0.125991
20 0.028372
45 0.096301
130 0.157702
92 0.092291
54 0.062152
105 0.234378
46 0.048125
34 0.025723
34 0.087824
4 0.006719
4 0.005726
69 0.020875
122 0.070588
238 0.535693
49 0.078002
4 0.007719
34 0.127386
4 0.009011
4 0.008075
69 0.025362
122 0.102601
238 0.569635
49 0.081576
4 0.004672
108 0.279174
44 0.147220
23 0.026298
96 0.209189
17 0.020807
139 0.368680
10 0.020921
7 0.007882
10 0.017913
68 0.405164
11 0.014767
7 0.011330
7 0.011167
34 0.093029
79 0.253543
2042 1.092300
19 0.020094
18 0.023363
10 0.012553
22 0.038860
412 0.212210
52 0.239830
50 0.149056
61 0.055391
36 0.049267
92 0.228868
21 0.061261
36 0.044028
140 0.042664
822 0.200533
9 0.026845
20 0.053438
195 1.477636
11 0.017713
10 0.008423
16 0.028799
8 0.010060
32 0.069632
19 0.025168
21 0.012611
340 0.090954
268 1.313009
22 0.059105
14 0.014067
49 0.153094
51 0.109202
28 0.065652
8 0.016496
71 0.071438
18 0.028080
27 0.066749
13 0.013776
27 0.020523
52 0.137938
8 0.025464
14 0.025252
33 0.053366
3 0.012866
30 0.063636
1 0.003979
409 0.076874
108 0.186289
44 0.102178
23 0.023127
96 0.141560
17 0.022300
46 0.113605
4 0.007697
7 0.009459
69 0.020165
482 0.146336
110 0.034345
4 0.009884
78 0.059984
12 0.007049
73 0.060260
48 0.199238
18 0.042768
76 0.035025
46 0.146115
43 0.091544
20 0.037780
11 0.010840
10 0.016239
7 0.006574
95 0.095764
26 0.084497
54 0.094476
51 0.067813
47 0.136104
202 0.074264
32 0.093876
129 0.044545
23 0.087942
139 0.332310
10 0.035874
7 0.010197
10 0.015691
68 0.331124
11 0.015767
7 0.008939
7 0.011787
34 0.075371
79 0.226061
2042 1.099477
22 0.039843
412 0.220095
52 0.174452
50 0.180111
61 0.058852
36 0.059172
92 0.239556
21 0.088740
36 0.062412
140 0.047560
822 0.304666
9 0.016213
18 0.022803
20 0.049429
195 1.116915
11 0.015429
10 0.010907
10 0.016491
18 0.030760
8 0.014949
32 0.058961
19 0.030352
21 0.022958
340 0.100598
268 1.243227
22 0.058291
71 0.072355
49 0.148498
28 0.079202
8 0.016068
14 0.013516
51 0.110610
16 0.036647
19 0.017521
27 0.025853
13 0.011996
27 0.024067
52 0.143520
8 0.016945
14 0.010259
33 0.037656
3 0.006669
30 0.020834
1 0.002916
409 0.091548
108 0.203222
44 0.099465
23 0.020860
96 0.186107
17 0.020362
46 0.076254
4 0.010903
7 0.008955
69 0.017810
482 0.135887
110 0.061226
4 0.008568
78 0.068051
12 0.009040
73 0.043559
48 0.185275
18 0.069211
76 0.051390
46 0.123753
95 0.083602
43 0.158079
7 0.011588
10 0.013501
20 0.031618
26 0.064333
54 0.052493
51 0.056841
47 0.137116
129 0.054330
202 0.097110
32 0.104296
11 0.015884
23 0.053323
139 0.376131
43 0.084962
7 0.011853
139 0.260334
43 0.079109
7 0.011253
29 0.038487
69 0.017003
171 0.467660
29 0.083973
69 0.017241
171 0.509982
41 0.097040
4 0.006891
4 0.006145
69 0.021657
306 0.793874
16 0.037401
74 0.226782
86 0.090385
10 0.012867
26 0.040828
34 0.135507
64 0.181472
87 0.228371
92 0.046337
54 0.039711
23 0.080601
398 1.273499
52 0.042765
23 0.045533
377 1.373636
200 0.181683
41 0.118935
4 0.008533
4 0.008315
69 0.024502
306 0.940126
16 0.034526
74 0.230530
86 0.134211
10 0.016439
26 0.038617
34 0.132374
64 0.169945
87 0.295116
92 0.044464
54 0.039000
377 1.444794
200 0.141264
23 0.092431
52 0.046340
23 0.040006
398 1.185085
26 0.137091
69 0.019417
41 0.084687
26 0.084636
69 0.017771
41 0.094249
27 0.087253
69 0.017757
79 0.224205
27 0.084585
69 0.018698
79 0.310909
139 0.259066
43 0.055578
7 0.012350
35 0.047402
69 0.016522
384 2.593495
1 0.005681
3 0.005346
94 0.181148
41 0.055066
177 0.233601
7 0.014443
7 0.011358
35 0.098857
69 0.017477
384 2.420469
1 0.006149
3 0.004650
94 0.219165
41 0.043003
177 0.263031
7 0.018447
7 0.008583
47 0.155296
69 0.022902
383 0.155354
27 0.027565
36 0.024468
31 0.030743
32 0.045836
113 0.236502
448 0.164907
12 0.012834
72 0.122992
109 0.173683
21 0.043166
142 0.483903
105 0.266050
25 0.023615
37 0.033116
6 0.007899
11 0.012407
142 0.231380
102 0.251578
52 0.044842
19 0.026071
51 0.082362
72 0.115181
56 0.118770
47 0.065710
47 0.105934
69 0.017462
383 0.096399
27 0.034575
31 0.031863
36 0.023068
32 0.077097
113 0.248565
448 0.147648
25 0.044562
56 0.094293
47 0.069786
12 0.009553
72 0.153541
109 0.187543
21 0.042370
142 0.506884
105 0.300917
37 0.039701
51 0.103278
72 0.141225
6 0.007525
11 0.008529
142 0.252664
102 0.326341
52 0.055712
19 0.027018
40 0.097425
4 0.006515
69 0.017488
169 0.079906
171 0.061619
69 0.031446
25 0.066050
139 0.087701
40 0.108892
4 0.006300
69 0.017391
169 0.108900
171 0.095177
69 0.042219
25 0.058056
68 0.128459
69 0.023355
95 0.299877
9 0.018188
11 0.017134
68 0.130129
12 0.009612
55 0.091183
88 0.191680
16 0.026709
8 0.011807
437 0.261583
10 0.019374
5 0.007245
97 0.244457
4 0.007933
52 0.150731
592 0.654436
31 0.021550
29 0.028465
29 0.029153
248 0.576177
30 0.096062
69 0.021249
91 0.201485
30 0.086579
69 0.017965
91 0.201969
108 0.183401
44 0.096941
23 0.017971
96 0.134450
17 0.015293
45 0.058572
4 0.009121
7 0.008878
69 0.017227
373 0.125590
39 0.126787
432 0.199136
52 0.183167
11 0.022707
146 0.243738
100 0.218414
47 0.088893
45 0.105289
4 0.007284
7 0.012177
69 0.022557
373 0.137422
39 0.112460
432 0.162570
11 0.023446
52 0.142089
29 0.105604
69 0.031063
44 0.146888
29 0.108378
69 0.022649
44 0.181260
357 2.072737
9 0.021572
692 0.419673
219 0.071427
38 0.076806
14 0.018379
33 0.045488
5 0.007648
37 0.026851
35 0.019361
788 1.716392
46 0.093379
67 0.138083
132 0.202527
66 0.077355
44 0.053580
14 0.015045
311 0.182200
3 0.012282
2 0.004965
129 0.287142
99 0.078992
10 0.020512
9 0.016830
22 0.032402
2 0.005033
10 0.015292
17 0.021337
44 0.090919
15 0.023610
59 0.046378
236 0.073561
40 0.067006
40 0.032415
31 0.057218
369 1.280235
17 0.046136
71 0.072606
4 0.007208
91 0.072496
77 0.066414
88 0.069600
86 0.079648
10 0.024595
602 0.125451
33 0.071893
26 0.094364
26 0.055155
56 0.108222
10 0.009363
44 0.063231
33 0.025837
8 0.014818
89 0.306247
31 0.054000
105 0.368998
296 1.699887
162 0.186155
120 0.051388
38 0.036756
35 0.024308
146 0.237082
14 0.024625
9 0.015597
33 0.057111
1 0.003354
36 0.041628
21 0.018122
10 0.015946
44 0.153918
10 0.015564
44 0.167748
10 0.012420
44 0.151173
10 0.012052
44 0.152926
10 0.016850
44 0.125531
10 0.016681
44 0.130861
10 0.011654
44 0.136061
10 0.012436
44 0.124970
10 0.018443
44 0.159572
10 0.016785
44 0.133326
10 0.017195
44 0.115232
10 0.016859
44 0.113684
10 0.009949
44 0.159417
10 0.010665
44 0.142765
10 0.012198
44 0.109647
10 0.017624
44 0.166477
10 0.014355
44 0.155389
10 0.012537
44 0.112369
10 0.013061
44 0.136849
10 0.017010
44 0.152493
10 0.012237
44 0.151103
10 0.017680
44 0.139977
10 0.013050
44 0.144800
10 0.031016
44 0.154197
10 0.017176
44 0.166825
10 0.018396
44 0.165693
20 0.033510
57 0.136493
28 0.084835
57 0.131784
57 0.155216
12 0.015530
47 0.059316
52 0.125492
15 0.014214
24 0.022010
68 0.126086
40 0.087096
54 0.101922
8 0.011191
42 0.067557
28 0.058640
63 0.121997
14 0.024485
14 0.043908
32 0.040581
13 0.026572
5 0.006411
45 0.062472
270 0.195292
27 0.054945
24 0.019246
17 0.011820
4 0.005442
116 0.348471
131 0.059521
36 0.056550
85 0.039138
4 0.007496
4 0.006361
69 0.016393
357 2.272282
9 0.018226
692 0.378007
219 0.098399
38 0.072260
14 0.012770
33 0.032637
5 0.007107
37 0.020329
35 0.018242
788 1.545015
46 0.105414
67 0.110346
132 0.252834
66 0.095750
44 0.041753
14 0.020477
311 0.181028
3 0.009827
2 0.004514
129 0.293656
116 0.292987
4 0.014341
4 0.006529
69 0.018409
22 0.032822
2 0.004244
10 0.012328
99 0.055258
10 0.022037
9 0.012629
27 0.042657
24 0.018340
17 0.016834
4 0.006201
131 0.062531
36 0.060366
85 0.046306
4 0.008055
45 0.088397
270 0.298644
17 0.035647
44 0.075460
15 0.025650
59 0.046459
236 0.071242
40 0.080706
40 0.030636
369 1.339688
17 0.060074
71 0.078621
31 0.062716
33 0.065229
1 0.003714
24 0.024009
68 0.118232
40 0.094002
54 0.144174
8 0.019843
42 0.088374
28 0.062358
63 0.184896
14 0.033348
14 0.032360
10 0.005976
5 0.005200
13 0.024257
32 0.039218
14 0.016417
9 0.015260
36 0.044657
21 0.020490
10 0.012875
44 0.124562
10 0.012811
44 0.141230
10 0.018875
44 0.160919
10 0.015886
44 0.124539
10 0.012253
44 0.136396
10 0.018135
44 0.156437
10 0.015017
44 0.162716
10 0.017167
44 0.155692
10 0.014760
44 0.130406
10 0.016963
44 0.116444
10 0.012005
44 0.160567
10 0.012089
44 0.148413
10 0.015685
44 0.119272
10 0.011494
44 0.155131
10 0.017598
44 0.161587
10 0.018348
44 0.123215
10 0.015407
44 0.144062
10 0.017291
44 0.152686
10 0.013146
44 0.140347
10 0.013838
44 0.168477
10 0.017569
44 0.123435
10 0.016668
44 0.110955
